freq,mag(Zin2)
8315000000.0000009537,28.0455028381
8320000000.0000000000,28.0801360279
8324999999.9999990463,28.1147808317
8330000000.0000000000,28.1494489812
8334999999.9999990463,28.1841330221
8340000000.0000000000,28.2188287483
8345000000.0000009537,28.2535361747
8350000000.0000000000,28.2882553161
8355000000.0000000000,28.3230079088
8359999999.9999990463,28.3577796617
8365000000.0000000000,28.3925632056
8370000000.0000009537,28.4273585554
8375000000.0000000000,28.4621657263
8379999999.9999990463,28.4970039752
8385000000.0000000000,28.5318602539
8390000000.0000009537,28.5667284238
8395000000.0000000000,28.6016085002
8400000000.0000000000,28.6365004981
8404999999.9999990463,28.6714257445
8410000000.0000000000,28.7063693758
8415000000.0000009537,28.7413250011
8420000000.0000000000,28.7762926358
8425000000.0000009537,28.8112722950
8430000000.0000000000,28.8462968986
8434999999.9999990463,28.8813428736
8440000000.0000009537,28.9164009589
8445000000.0000000000,28.9514711700
8449999999.9999990463,28.9865535222
8455000000.0000000000,29.0216626639
8459999999.9999990463,29.0567878626
8465000000.0000000000,29.0919252749
8470000000.0000009537,29.1270749163
8475000000.0000000000,29.1622368024
8480000000.0000000000,29.1974358819
8484999999.9999990463,29.2326534044
8490000000.0000000000,29.2678832485
8495000000.0000009537,29.3031254298
8500000000.0000000000,29.3383799641
8504999999.9999990463,29.3736824105
8510000000.0000000000,29.4090054118
8515000000.0000009537,29.4443408550
8520000000.0000000000,29.4796887560
8525000000.0000000000,29.5150491307
8529999999.9999990463,29.5504390357
8535000000.0000000000,29.5858450867
8540000000.0000009537,29.6212636875
8545000000.0000000000,29.6566948539
8550000000.0000009537,29.6921386020
8555000000.0000000000,29.7276429821
8559999999.9999990463,29.7631694251
8565000000.0000009537,29.7987085414
8570000000.0000000000,29.8342603471
8574999999.9999990463,29.8698248583
8580000000.0000000000,29.9054196263
8584999999.9999990463,29.9410303117
8590000000.0000000000,29.9766537804
8595000000.0000000000,30.0122900485
8600000000.0000000000,30.0479391323
8605000000.0000000000,30.0836414764
8610000000.0000000000,30.1193633549
8615000000.0000000000,30.1550981401
8620000000.0000019073,30.1908458484
8625000000.0000000000,30.2266064964
8629999999.9999980927,30.2624215414
8635000000.0000000000,30.2982557913
8640000000.0000000000,30.3341030731
8645000000.0000000000,30.3699634034
8650000000.0000000000,30.4058367987
8655000000.0000000000,30.4417564951
8660000000.0000000000,30.4776938071
8665000000.0000000000,30.5136442754
8670000000.0000000000,30.5496079167
8675000000.0000000000,30.5855847478
8680000000.0000000000,30.6216106017
8684999999.9999980927,30.6576540386
8690000000.0000019073,30.6937107592
8695000000.0000000000,30.7297807804
8700000000.0000000000,30.7658641193
8705000000.0000000000,30.8020153219
8710000000.0000000000,30.8381857260
8715000000.0000000000,30.8743695469
8720000000.0000000000,30.9105668016
8725000000.0000000000,30.9467775074
8730000000.0000000000,30.9830372625
8735000000.0000000000,31.0193138460
8740000000.0000000000,31.0556039718
8745000000.0000019073,31.0919076570
8750000000.0000000000,31.1282249190
8754999999.9999980927,31.1646062289
8760000000.0000000000,31.2010052223
8765000000.0000000000,31.2374178985
8770000000.0000000000,31.2738442751
8775000000.0000000000,31.3102843693
8780000000.0000000000,31.3467881706
8785000000.0000000000,31.3833091063
8790000000.0000000000,31.4198438584
8795000000.0000000000,31.4563924445
8800000000.0000000000,31.4929548824
8805000000.0000000000,31.5295838805
8809999999.9999980927,31.5662296636
8815000000.0000019073,31.6028894075
8820000000.0000000000,31.6395631302
8825000000.0000000000,31.6762508494
8830000000.0000000000,31.7130043063
8835000000.0000000000,31.7497739972
8840000000.0000000000,31.7865577859
8845000000.0000000000,31.8233556904
8850000000.0000000000,31.8601677289
8855000000.0000000000,31.8970527726
8860000000.0000000000,31.9339537917
8865000000.0000000000,31.9708690601
8870000000.0000019073,32.0077985961
8875000000.0000000000,32.0447424181
8879999999.9999980927,32.0817671562
8885000000.0000000000,32.1188074535
8890000000.0000000000,32.1558621493
8895000000.0000000000,32.1929312622
8900000000.0000000000,32.2300148107
8905000000.0000000000,32.2671594159
8910000000.0000000000,32.3043188336
8915000000.0000000000,32.3414927919
8920000000.0000000000,32.3786813096
8925000000.0000000000,32.4158847718
8930000000.0000000000,32.4531757974
8934999999.9999980927,32.4904815055
8940000000.0000019073,32.5278019151
8945000000.0000000000,32.5651370452
8950000000.0000000000,32.6024881343
8955000000.0000000000,32.6399280884
8960000000.0000000000,32.6773828893
8965000000.0000000000,32.7148525560
8970000000.0000000000,32.7523371078
8975000000.0000000000,32.7898382841
8980000000.0000000000,32.8274154799
8985000000.0000000000,32.8650076765
8990000000.0000000000,32.9026148933
8995000000.0000019073,32.9402371496
9000000000.0000000000,32.9778769946
9004999999.9999980927,33.0155946209
9010000000.0000000000,33.0533274137
9015000000.0000000000,33.0910753925
9020000000.0000000000,33.1288385771
9025000000.0000000000,33.1666213828
9030000000.0000000000,33.2045029929
9035000000.0000000000,33.2423999397
9040000000.0000000000,33.2803122432
9045000000.0000000000,33.3182399232
9050000000.0000000000,33.3561873546
9055000000.0000000000,33.3942170455
9059999999.9999980927,33.4322622479
9065000000.0000019073,33.4703229819
9070000000.0000000000,33.5083992676
9075000000.0000000000,33.5464968249
9080000000.0000000000,33.5846828226
9085000000.0000000000,33.6228845046
9090000000.0000000000,33.6611018913
9095000000.0000000000,33.6993350032
9100000000.0000000000,33.7375906816
9105000000.0000000000,33.7759367424
9110000000.0000000000,33.8142986648
9115000000.0000000000,33.8526764697
9120000000.0000019073,33.8910701777
9125000000.0000000000,33.9294878878
9129999999.9999980927,33.9679985447
9135000000.0000000000,34.0065252502
9140000000.0000000000,34.0450680251
9145000000.0000000000,34.0836268904
9150000000.0000000000,34.1222110946
9155000000.0000000000,34.1608891398
9160000000.0000000000,34.1995834242
9165000000.0000000000,34.2382939690
9170000000.0000000000,34.2770207956
9175000000.0000000000,34.3157755335
9180000000.0000000000,34.3546339150
9184999999.9999980927,34.3935087289
9190000000.0000019073,34.4323999966
9195000000.0000000000,34.4713077399
9200000000.0000000000,34.5102433947
9205000000.0000000000,34.5492728263
9210000000.0000000000,34.5883188876
9215000000.0000000000,34.6273816003
9220000000.0000000000,34.6664609864
9225000000.0000000000,34.7055699270
9230000000.0000000000,34.7447746306
9235000000.0000000000,34.7839961666
9240000000.0000000000,34.8232345571
9245000000.0000019073,34.8624898242
9250000000.0000000000,34.9017791718
9254999999.9999980927,34.9411819502
9260000000.0000000000,34.9806017685
9265000000.0000000000,35.0200386492
9270000000.0000000000,35.0594926148
9275000000.0000000000,35.0989780229
9280000000.0000000000,35.1385545556
9285000000.0000000000,35.1781483439
9290000000.0000000000,35.2177594105
9295000000.0000000000,35.2573877782
9300000000.0000000000,35.2970536578
9305000000.0000000000,35.3368329122
9309999999.9999980927,35.3766296379
9315000000.0000019073,35.4164438580
9320000000.0000000000,35.4562755957
9325000000.0000000000,35.4961457082
9330000000.0000000000,35.5361252348
9335000000.0000000000,35.5761224630
9340000000.0000000000,35.6161374162
9345000000.0000000000,35.6561701179
9350000000.0000000000,35.6962404561
9355000000.0000000000,35.7364100334
9360000000.0000000000,35.7765975341
9365000000.0000000000,35.8168029820
9370000000.0000019073,35.8570264009
9375000000.0000000000,35.8972940530
9379999999.9999980927,35.9376799477
9385000000.0000000000,35.9780840085
9390000000.0000000000,36.0185062594
9395000000.0000000000,36.0589467249
9400000000.0000000000,36.0994335092
9405000000.0000000000,36.1400388876
9410000000.0000000000,36.1806626760
9415000000.0000000000,36.2213048990
9420000000.0000000000,36.2619655813
9425000000.0000000000,36.3026695993
9430000000.0000000000,36.3434753981
9434999999.9999980927,36.3842998494
9440000000.0000019073,36.4251429780
9445000000.0000000000,36.4660048092
9450000000.0000000000,36.5069207097
9455000000.0000000000,36.5479666322
9460000000.0000000000,36.5890314726
9465000000.0000000000,36.6301152564
9470000000.0000000000,36.6712180091
9475000000.0000000000,36.7123714836
9480000000.0000000000,36.7536380359
9485000000.0000000000,36.7949237659
9490000000.0000000000,36.8362286994
9495000000.0000019073,36.8775528624
9500000000.0000000000,36.9189328491
9504999999.9999980927,36.9604342606
9510000000.0000000000,37.0019551229
9515000000.0000000000,37.0434954624
9520000000.0000000000,37.0850553054
9525000000.0000000000,37.1266733563
9530000000.0000000000,37.1684130238
9535000000.0000000000,37.2101724174
9540000000.0000000000,37.2519515639
9545000000.0000000000,37.2937504903
9550000000.0000000000,37.3356113600
9555000000.0000000000,37.3775972548
9559999999.9999980927,37.4196031659
9565000000.0000019073,37.4616291206
9570000000.0000000000,37.5036751463
9575000000.0000000000,37.5457889671
9580000000.0000000000,37.5880355967
9585000000.0000000000,37.6303025474
9590000000.0000000000,37.6725898469
9595000000.0000000000,37.7148975232
9600000000.0000000000,37.7572716372
9605000000.0000000000,37.7997693248
9610000000.0000000000,37.8422876309
9615000000.0000000000,37.8848265839
9620000000.0000019073,37.9273862122
9625000000.0000000000,37.9700196030
9629999999.9999980927,38.0127865902
9635000000.0000000000,38.0555745120
9640000000.0000000000,38.0983833972
9645000000.0000000000,38.1412132748
9650000000.0000000000,38.1841200860
9655000000.0000000000,38.2271609719
9660000000.0000000000,38.2702231167
9665000000.0000000000,38.3133065500
9670000000.0000000000,38.3564113012
9675000000.0000000000,38.3996015775
9680000000.0000000000,38.4429366202
9684999999.9999980927,38.4862932676
9690000000.0000019073,38.5296715497
9695000000.0000000000,38.5730714966
9700000000.0000000000,38.6165507590
9705000000.0000000000,38.6601571141
9710000000.0000000000,38.7037854112
9715000000.0000000000,38.7474356812
9720000000.0000000000,38.7911079546
9725000000.0000000000,38.8348725757
9730000000.0000000000,38.8787817309
9735000000.0000000000,38.9227131915
9740000000.0000000000,38.9666669886
9745000000.0000019073,39.0106431538
9750000000.0000000000,39.0547121645
9754999999.9999980927,39.0989205646
9760000000.0000000000,39.1431516419
9765000000.0000000000,39.1874054283
9770000000.0000000000,39.2316819560
9775000000.0000000000,39.2760617030
9780000000.0000000000,39.3205915106
9785000000.0000000000,39.3651443756
9790000000.0000000000,39.4097203308
9795000000.0000000000,39.4543194088
9800000000.0000000000,39.4990242370
9805000000.0000000000,39.5438769341
9809999999.9999980927,39.5887530920
9815000000.0000019073,39.6336527442
9820000000.0000000000,39.6785759242
9825000000.0000000000,39.7236072121
9830000000.0000000000,39.7687839238
9835000000.0000000000,39.8139844976
9840000000.0000000000,39.8592089676
9845000000.0000000000,39.9044573682
9850000000.0000000000,39.9498213633
9855000000.0000000000,39.9953354559
9860000000.0000000000,40.0408738408
9865000000.0000000000,40.0864365530
9870000000.0000019073,40.1320236275
9875000000.0000000000,40.1777393272
9879999999.9999980927,40.2236163602
9885000000.0000000000,40.2695181336
9890000000.0000000000,40.3154446833
9895000000.0000000000,40.3613960452
9900000000.0000000000,40.4074711028
9905000000.0000000000,40.4536951206
9910000000.0000000000,40.4999443277
9915000000.0000000000,40.5462187606
9920000000.0000000000,40.5925184561
9925000000.0000000000,40.6389646440
9930000000.0000000000,40.6855815562
9934999999.9999980927,40.7322241488
9940000000.0000019073,40.7788924593
9945000000.0000000000,40.8255865254
9950000000.0000000000,40.8724148706
9955000000.0000000000,40.9193934760
9960000000.0000000000,40.9663982405
9965000000.0000000000,41.0134292027
9970000000.0000000000,41.0604864013
9975000000.0000000000,41.1077031759
9980000000.0000000000,41.1550924317
9985000000.0000000000,41.2025083727
9990000000.0000000000,41.2499510387
9995000000.0000019073,41.2974204691
10000000000.0000000000,41.3450472921
10005000000.0000000000,41.3928377762
10009999999.9999980927,41.4406554730
10015000000.0000000000,41.4885004232
10020000000.0000000000,41.5363726673
10025000000.0000000000,41.5844166681
10029999999.9999980927,41.6326327333
10035000000.0000000000,41.6808765716
10040000000.0000000000,41.7291482246
10045000000.0000000000,41.7774477342
10050000000.0000019073,41.8259213366
10055000000.0000000000,41.8745629456
10059999999.9999980927,41.9232329056
10065000000.0000019073,41.9719312595
10070000000.0000019073,42.0206580504
10074999999.9999980927,42.0695774321
10080000000.0000000000,42.1186755551
10085000000.0000000000,42.1678026412
10089999999.9999980927,42.2169587343
10095000000.0000000000,42.2661438788
10100000000.0000000000,42.3155227628
10105000000.0000000000,42.3650748878
10109999999.9999980927,42.4146565991
10115000000.0000000000,42.4642679419
10120000000.0000000000,42.5139089618
10125000000.0000000000,42.5637657905
10129999999.9999980927,42.6138080813
10135000000.0000000000,42.6638806236
10140000000.0000000000,42.7139834642
10145000000.0000000000,42.7641166501
10150000000.0000019073,42.8144615642
10154999999.9999980927,42.8649819542
10160000000.0000000000,42.9155332757
10165000000.0000019073,42.9661155772
10169999999.9999980927,43.0167289069
10175000000.0000000000,43.0675850290
10180000000.0000000000,43.1186340781
10185000000.0000000000,43.1697147924
10190000000.0000019073,43.2208272215
10195000000.0000000000,43.2719714155
10200000000.0000000000,43.3233510762
10205000000.0000000000,43.3749111867
10210000000.0000000000,43.4265037004
10215000000.0000000000,43.4781286688
10220000000.0000000000,43.5297861434
10225000000.0000000000,43.5817134082
10230000000.0000019073,43.6338385721
10234999999.9999980927,43.6859969429
10240000000.0000000000,43.7381885738
10245000000.0000019073,43.7904135180
10250000000.0000000000,43.8429067762
10254999999.9999980927,43.8955897536
10260000000.0000000000,43.9483067666
10265000000.0000000000,44.0010578703
10270000000.0000000000,44.0538431196
10275000000.0000000000,44.1069177571
10280000000.0000000000,44.1601884980
10285000000.0000000000,44.2134941351
10290000000.0000019073,44.2668347253
10295000000.0000000000,44.3202103255
10300000000.0000000000,44.3738990856
10305000000.0000000000,44.4277911987
10310000000.0000000000,44.4817191318
10315000000.0000000000,44.5356829436
10320000000.0000000000,44.5896826934
10325000000.0000000000,44.6439939267
10330000000.0000000000,44.6985001025
10334999999.9999980927,44.7530430504
10340000000.0000000000,44.8076228318
10345000000.0000000000,44.8622395079
10350000000.0000000000,44.9172060531
10355000000.0000000000,44.9723815281
10360000000.0000000000,45.0275947999
10365000000.0000000000,45.0828459322
10370000000.0000019073,45.1381349885
10375000000.0000000000,45.1937841107
10379999999.9999980927,45.2496395948
10385000000.0000000000,45.3055339323
10390000000.0000019073,45.3614671893
10394999999.9999980927,45.4174394318
10400000000.0000000000,45.4737915651
10405000000.0000000000,45.5303522677
10410000000.0000000000,45.5869529506
10415000000.0000000000,45.6435936825
10420000000.0000000000,45.7002745321
10425000000.0000000000,45.7573673597
10430000000.0000000000,45.8146761152
10434999999.9999980927,45.8720260450
10440000000.0000000000,45.9294172205
10445000000.0000000000,45.9868497135
10450000000.0000000000,46.0446970938
10455000000.0000019073,46.1027535487
10459999999.9999980927,46.1608524256
10465000000.0000000000,46.2189937990
10470000000.0000019073,46.2771777438
10474999999.9999980927,46.3358288095
10480000000.0000000000,46.3947032626
10485000000.0000000000,46.4536214781
10490000000.0000000000,46.5125835340
10495000000.0000019073,46.5715895084
10500000000.0000000000,46.6310640811
10505000000.0000000000,46.6907538334
10510000000.0000000000,46.7504887447
10515000000.0000019073,46.8102688965
10520000000.0000000000,46.8700943705
10525000000.0000000000,46.9304405872
10530000000.0000000000,46.9910135430
10535000000.0000019073,47.0516331739
10540000000.0000000000,47.1122995652
10545000000.0000000000,47.1730128025
10550000000.0000019073,47.2342593931
10554999999.9999980927,47.2957282964
10559999999.9999980927,47.3572454550
10565000000.0000019073,47.4188109585
10570000000.0000000000,47.4804248967
10574999999.9999980927,47.5426115490
10580000000.0000000000,47.6050248652
10585000000.0000000000,47.6674881205
10590000000.0000000000,47.7300014090
10595000000.0000019073,47.7925648248
10600000000.0000000000,47.8557347921
10605000000.0000000000,47.9191330940
10610000000.0000000000,47.9825831496
10615000000.0000019073,48.0460850576
10620000000.0000000000,48.1096389172
10625000000.0000000000,48.1738415835
10630000000.0000000000,48.2382759093
10634999999.9999980927,48.3027639098
10640000000.0000000000,48.3673056893
10645000000.0000000000,48.4319013522
10650000000.0000000000,48.4971857239
10654999999.9999980927,48.5627033197
10660000000.0000000000,48.6282766418
10665000000.0000000000,48.6939058001
10670000000.0000000000,48.7595909048
10675000000.0000019073,48.8260048376
10680000000.0000000000,48.8926526808
10684999999.9999980927,48.9593584635
10690000000.0000019073,49.0261223018
10695000000.0000019073,49.0929443123
10699999999.9999980927,49.1605400679
10705000000.0000000000,49.2283704470
10710000000.0000000000,49.2962611081
10714999999.9999980927,49.3642121743
10720000000.0000000000,49.4322237689
10725000000.0000000000,49.5010661633
10730000000.0000000000,49.5701459020
10734999999.9999980927,49.6392884742
10740000000.0000000000,49.7084940106
10745000000.0000000000,49.7777626423
10750000000.0000000000,49.8479087679
10754999999.9999980927,49.9182914144
10760000000.0000000000,49.9887396082
10765000000.0000000000,50.0592534882
10770000000.0000000000,50.1298331936
10775000000.0000019073,50.2013447528
10779999999.9999980927,50.2730923457
10785000000.0000000000,50.3449084152
10790000000.0000019073,50.4167931092
10794999999.9999980927,50.4887465761
10800000000.0000000000,50.5617100519
10805000000.0000000000,50.6349124763
10810000000.0000000000,50.7081865499
10815000000.0000019073,50.7815324308
10820000000.0000000000,50.8549502774
10825000000.0000000000,50.9294340347
10830000000.0000000000,51.0041542996
10835000000.0000000000,51.0789496452
10840000000.0000000000,51.1538202406
10845000000.0000000000,51.2287662554
10850000000.0000000000,51.3048647244
10855000000.0000019073,51.3812008388
10859999999.9999980927,51.4576157575
10865000000.0000000000,51.5341096621
10870000000.0000019073,51.6106827344
10875000000.0000000000,51.6884633555
10879999999.9999980927,51.7664764800
10885000000.0000000000,51.8445724143
10890000000.0000000000,51.9227513534
10895000000.0000000000,52.0010134931
10900000000.0000000000,52.0805892958
10905000000.0000000000,52.1603981017
10910000000.0000000000,52.2402941231
10915000000.0000019073,52.3202775704
10920000000.0000000000,52.4003486546
10925000000.0000000000,52.4818209745
10930000000.0000000000,52.5635227529
10935000000.0000000000,52.6453165225
10940000000.0000000000,52.7272025109
10945000000.0000000000,52.8091809465
10950000000.0000000000,52.8926501677
10955000000.0000000000,52.9763440500
10959999999.9999980927,53.0601351307
10965000000.0000000000,53.1440236565
10970000000.0000000000,53.2280098748
10975000000.0000000000,53.3136139523
10980000000.0000000000,53.3994395369
10985000000.0000000000,53.4853680744
10990000000.0000000000,53.5713998334
10995000000.0000019073,53.6575350830
11000000000.0000000000,53.7453889492
11004999999.9999980927,53.8334568513
11010000000.0000000000,53.9216339581
11015000000.0000019073,54.0099205624
11019999999.9999980927,54.0983169579
11025000000.0000000000,54.1885740848
11030000000.0000000000,54.2790390219
11035000000.0000000000,54.3696200842
11040000000.0000000000,54.4603175922
11045000000.0000000000,54.5511318676
11050000000.0000000000,54.6439312463
11055000000.0000000000,54.7369293038
11059999999.9999980927,54.8300511014
11065000000.0000000000,54.9232969911
11070000000.0000000000,55.0166673261
11075000000.0000000000,55.1122002496
11080000000.0000019073,55.2079223170
11084999999.9999980927,55.3037765971
11090000000.0000000000,55.3997634780
11095000000.0000019073,55.4958833492
11099999999.9999980927,55.5943131264
11105000000.0000000000,55.6929197965
11110000000.0000000000,55.7916680056
11115000000.0000000000,55.8905581829
11120000000.0000019073,55.9895907593
11125000000.0000000000,56.0911146995
11130000000.0000000000,56.1928019139
11135000000.0000000000,56.2946410958
11140000000.0000019073,56.3966327217
11145000000.0000000000,56.4987929242
11150000000.0000000000,56.6036203156
11155000000.0000000000,56.7086107440
11160000000.0000019073,56.8137647382
11165000000.0000000000,56.9190828296
11170000000.0000000000,57.0246124609
11175000000.0000019073,57.1329614905
11179999999.9999980927,57.2414865263
11184999999.9999980927,57.3501881604
11190000000.0000019073,57.4590669877
11195000000.0000000000,57.5682066017
11199999999.9999980927,57.6803293052
11205000000.0000000000,57.7926425095
11210000000.0000000000,57.9051468804
11215000000.0000000000,58.0178430868
11220000000.0000019073,58.1308551996
11225000000.0000000000,58.2470287909
11230000000.0000000000,58.3634092342
11235000000.0000000000,58.4799972814
11240000000.0000019073,58.5967936882
11245000000.0000000000,58.7139692319
11250000000.0000000000,58.8345129987
11255000000.0000000000,58.9552821207
11259999999.9999980927,59.0762774515
11265000000.0000000000,59.1974998489
11270000000.0000000000,59.3191723358
11275000000.0000000000,59.4444091456
11279999999.9999980927,59.5698922476
11285000000.0000000000,59.6956226147
11290000000.0000000000,59.8216012254
11295000000.0000000000,59.9481101136
11300000000.0000019073,60.0784065420
11305000000.0000000000,60.2089730839
11309999999.9999980927,60.3398108542
11315000000.0000019073,60.4709209741
11320000000.0000019073,60.6026525576
11324999999.9999980927,60.7384163623
11330000000.0000000000,60.8744774749
11335000000.0000000000,61.0108371796
11339999999.9999980927,61.1474967684
11345000000.0000000000,61.2848810533
11350000000.0000000000,61.4265601827
11355000000.0000000000,61.5685677722
11359999999.9999980927,61.7109053089
11365000000.0000000000,61.8535742893
11370000000.0000000000,61.9970861835
11375000000.0000000000,62.1451776298
11379999999.9999980927,62.2936333872
11385000000.0000000000,62.4424551871
11390000000.0000000000,62.5916447724
11395000000.0000000000,62.7418072242
11400000000.0000019073,62.8968342878
11404999999.9999980927,63.0522670066
11410000000.0000000000,63.2081074067
11415000000.0000019073,63.3643575289
11419999999.9999980927,63.5217308816
11425000000.0000000000,63.6843004813
11430000000.0000000000,63.8473236193
11435000000.0000000000,64.0108026812
11440000000.0000019073,64.1747400700
11445000000.0000000000,64.3399694946
11450000000.0000000000,64.5107428874
11455000000.0000000000,64.6820255627
11460000000.0000000000,64.8538203443
11465000000.0000000000,65.0261300781
11470000000.0000000000,65.1999173602
11475000000.0000000000,65.3795920322
11480000000.0000019073,65.5598409186
11484999999.9999980927,65.7406673800
11490000000.0000000000,65.9220748037
11495000000.0000019073,66.1051702553
11500000000.0000000000,66.2945216993
11504999999.9999980927,66.4845232826
11510000000.0000000000,66.6751790244
11515000000.0000000000,66.8664929780
11520000000.0000000000,67.0597289875
11525000000.0000000000,67.2596103729
11530000000.0000000000,67.4602310515
11535000000.0000000000,67.6615958546
11540000000.0000019073,67.8637096560
11545000000.0000000000,68.0680004607
11550000000.0000000000,68.2793170702
11555000000.0000000000,68.4914777468
11560000000.0000000000,68.7044883232
11565000000.0000000000,68.9183546857
11570000000.0000000000,69.1346761539
11575000000.0000000000,69.3583912950
11580000000.0000000000,69.5830738733
11584999999.9999980927,69.8087309551
11590000000.0000000000,70.0353696740
11595000000.0000000000,70.2647535055
11600000000.0000000000,70.5018539180
11605000000.0000000000,70.7400669578
11610000000.0000000000,70.9794012030
11615000000.0000000000,71.2198653158
11620000000.0000019073,71.4633761929
11625000000.0000000000,71.7148766422
11629999999.9999980927,71.9676605095
11635000000.0000000000,72.2217382150
11640000000.0000019073,72.4771202835
11644999999.9999980927,72.7358402505
11650000000.0000000000,73.0027023283
11655000000.0000000000,73.2710479259
11660000000.0000000000,73.5408896739
11665000000.0000000000,73.8122403308
11670000000.0000000000,74.0871788533
11675000000.0000000000,74.3702129723
11680000000.0000000000,74.6549630469
11684999999.9999980927,74.9414442927
11690000000.0000000000,75.2296720769
11695000000.0000000000,75.5216541121
11700000000.0000000000,75.8213885639
11705000000.0000019073,76.1231054630
11709999999.9999980927,76.4268229136
11715000000.0000000000,76.7325591899
11720000000.0000019073,77.0420700881
11724999999.9999980927,77.3585857315
11730000000.0000000000,77.6773834580
11735000000.0000000000,77.9984843602
11740000000.0000000000,78.3219097001
11745000000.0000019073,78.6488478160
11750000000.0000000000,78.9813489635
11755000000.0000000000,79.3164563323
11760000000.0000000000,79.6541935834
11765000000.0000019073,79.9945845036
11770000000.0000000000,80.3377882337
11775000000.0000000000,80.6841634172
11780000000.0000000000,81.0334743385
11785000000.0000019073,81.3857458170
11790000000.0000000000,81.7410026641
11795000000.0000000000,82.0976808271
11800000000.0000019073,82.4537785652
11804999999.9999980927,82.8131090091
11809999999.9999980927,83.1756949511
11815000000.0000019073,83.5415588788
11820000000.0000000000,83.9063783838
11824999999.9999980927,84.2649088156
11830000000.0000000000,84.6268683062
11835000000.0000000000,84.9922715474
11840000000.0000000000,85.3611323620
11845000000.0000019073,85.7249024763
11850000000.0000000000,86.0740184071
11855000000.0000000000,86.4265511155
11860000000.0000000000,86.7824971377
11865000000.0000019073,87.1418512129
11870000000.0000000000,87.4898301857
11875000000.0000000000,87.8113105301
11880000000.0000000000,88.1358334492
11884999999.9999980927,88.4633631737
11890000000.0000000000,88.7938608775
11895000000.0000000000,89.1036597351
11900000000.0000000000,89.3707864360
11904999999.9999980927,89.6400354968
11910000000.0000000000,89.9113238971
11915000000.0000000000,90.1845644014
11920000000.0000000000,90.4241422954
11925000000.0000019073,90.6001801064
11930000000.0000000000,90.7767323960
11934999999.9999980927,90.9536638860
11940000000.0000019073,91.1308352161
11945000000.0000019073,91.2576464742
11949999999.9999980927,91.2960416295
11955000000.0000000000,91.3327083589
11960000000.0000000000,91.3674848669
11964999999.9999980927,91.4002085329
11970000000.0000000000,91.3632051212
11975000000.0000000000,91.2113132354
11980000000.0000000000,91.0552690170
11984999999.9999980927,90.8949637636
11990000000.0000000000,90.7302951014
11995000000.0000000000,90.4770772971
12000000000.0000000000,90.0862565274
12004999999.9999980927,89.6896759818
12010000000.0000000000,89.2874102539
12015000000.0000000000,88.8795474741
12020000000.0000000000,88.3700540673
12025000000.0000019073,87.7108216341
12029999999.9999980927,87.0463001008
12035000000.0000000000,86.3768627533
12040000000.0000019073,85.7028944147
12044999999.9999980927,84.9257776834
12050000000.0000000000,84.0039463064
12055000000.0000000000,83.0801239166
12060000000.0000000000,82.1549736805
12065000000.0000019073,81.2291529605
12070000000.0000000000,80.2136374308
12075000000.0000000000,79.0777629606
12080000000.0000000000,77.9454454464
12085000000.0000000000,76.8174586425
12090000000.0000000000,75.6945462852
12095000000.0000000000,74.5087942816
12100000000.0000000000,73.2416573362
12105000000.0000019073,71.9840593299
12109999999.9999980927,70.7366357465
12115000000.0000000000,69.4999787759
12120000000.0000019073,68.2347783799
12125000000.0000000000,66.9329902485
12129999999.9999980927,65.6452240720
12135000000.0000000000,64.3718219224
12140000000.0000000000,63.1130882874
12145000000.0000000000,61.8600328680
12150000000.0000000000,60.6116848592
12155000000.0000000000,59.3793987809
12160000000.0000000000,58.1632333480
12165000000.0000019073,56.9632265677
12170000000.0000000000,55.7974883654
12175000000.0000000000,54.6683814636
12180000000.0000000000,53.5551482728
12185000000.0000000000,52.4576833162
12190000000.0000000000,51.3758763835
12195000000.0000000000,50.3488609223
12200000000.0000000000,49.3792317831
12205000000.0000000000,48.4238573167
12209999999.9999980927,47.4825972712
12215000000.0000000000,46.5553154441
12220000000.0000000000,45.6949380949
12225000000.0000000000,44.9022828058
12230000000.0000000000,44.1216011660
12235000000.0000000000,43.3527952037
12240000000.0000000000,42.5957725103
12245000000.0000019073,41.9105493673
12250000000.0000000000,41.2951944441
12254999999.9999980927,40.6893260571
12260000000.0000000000,40.0929056512
12265000000.0000019073,39.5058973764
12269999999.9999980927,38.9899404251
12275000000.0000000000,38.5401953442
12280000000.0000000000,38.0974485468
12285000000.0000000000,37.6617041654
12290000000.0000000000,37.2329652647
12295000000.0000000000,36.8703793542
12300000000.0000000000,36.5667498836
12305000000.0000000000,36.2677607560
12309999999.9999980927,35.9734375809
12315000000.0000000000,35.6838026147
12320000000.0000000000,35.4528385251
12325000000.0000000000,35.2718209010
12330000000.0000019073,35.0933724194
12334999999.9999980927,34.9175279433
12340000000.0000000000,34.7443187350
12345000000.0000019073,34.6209968566
12349999999.9999980927,34.5382230471
12355000000.0000000000,34.4563965080
12360000000.0000000000,34.3755557008
12365000000.0000000000,34.2957365092
12370000000.0000019073,34.2567693091
12375000000.0000000000,34.2495054984
12380000000.0000000000,34.2421018342
12385000000.0000000000,34.2345950666
12390000000.0000019073,34.2270206806
12395000000.0000000000,34.2517399116
12400000000.0000000000,34.3003729132
12405000000.0000000000,34.3482795145
12410000000.0000019073,34.3954883754
12415000000.0000000000,34.4420279127
12420000000.0000000000,34.5132474163
