freq,phase(Zin2)
12125000000.0000000000,32.3118026815
12129999999.9999980927,31.9347391597
12135000000.0000000000,31.5640405523
12140000000.0000000000,31.1995945597
12145000000.0000000000,30.9311659727
12150000000.0000000000,30.7773124605
12155000000.0000000000,30.6313593808
12160000000.0000000000,30.4932602417
12165000000.0000019073,30.3629723258
12170000000.0000000000,30.3332733750
12175000000.0000000000,30.4181066019
12180000000.0000000000,30.5121535739
12185000000.0000000000,30.6155182397
12190000000.0000000000,30.7283165769
12195000000.0000000000,30.9378701636
12200000000.0000000000,31.2521312912
12205000000.0000000000,31.5764368278
12209999999.9999980927,31.9110338235
12215000000.0000000000,32.2561834444
12220000000.0000000000,32.6865176288
12225000000.0000000000,33.2041181422
12230000000.0000000000,33.7314555842
12235000000.0000000000,34.2688231532
12240000000.0000000000,34.8165227549
12245000000.0000019073,35.4316449628
12250000000.0000000000,36.1116974486
12254999999.9999980927,36.7995676819
12260000000.0000000000,37.4954790071
12265000000.0000019073,38.1996551114
12269999999.9999980927,38.9496099372
12275000000.0000000000,39.7404211525
12280000000.0000000000,40.5356837588
12285000000.0000000000,41.3354934837
12290000000.0000000000,42.1399417761
12295000000.0000000000,42.9675881129
12300000000.0000000000,43.8135441539
12305000000.0000000000,44.6599934252
12309999999.9999980927,45.5069252783
12315000000.0000000000,46.3543260029
12320000000.0000000000,47.2043074314
12325000000.0000000000,48.0540165290
12330000000.0000019073,48.9007760709
12334999999.9999980927,49.7445274140
12340000000.0000000000,50.5852121822
12345000000.0000019073,51.4119017086
12349999999.9999980927,52.2249485542
12355000000.0000000000,53.0329018743
12360000000.0000000000,53.8356999911
12365000000.0000000000,54.6332839501
12370000000.0000019073,55.4051085867
12375000000.0000000000,56.1550370765
12380000000.0000000000,56.8992003334
12385000000.0000000000,57.6375495329
12390000000.0000019073,58.3700392757
12395000000.0000000000,59.0694982193
12400000000.0000000000,59.7429927759
12405000000.0000000000,60.4111982964
12410000000.0000019073,61.0740770806
12415000000.0000000000,61.7315944745
12420000000.0000000000,62.3525679869
12425000000.0000019073,62.9465595262
12429999999.9999980927,63.5363584286
12434999999.9999980927,64.1219325760
12440000000.0000019073,64.7032521052
12445000000.0000000000,65.2472152798
12449999999.9999980927,65.7651073950
12455000000.0000000000,66.2800522815
12460000000.0000000000,66.7920199736
12465000000.0000000000,67.3009819392
12470000000.0000019073,67.7737100910
12475000000.0000000000,68.2224555708
12480000000.0000000000,68.6693485752
12485000000.0000000000,69.1143604294
12490000000.0000019073,69.5574632427
12495000000.0000000000,69.9665874075
12500000000.0000000000,70.3543680186
12505000000.0000000000,70.7411256466
12509999999.9999980927,71.1268334073
12515000000.0000000000,71.5114647820
12520000000.0000000000,71.8650832453
12525000000.0000000000,72.2001874268
12529999999.9999980927,72.5348283528
12535000000.0000000000,72.8689818163
12540000000.0000000000,73.2026237511
12545000000.0000000000,73.5084116837
12550000000.0000019073,73.7983978202
12555000000.0000000000,74.0882667990
12559999999.9999980927,74.3779976929
12565000000.0000019073,74.6675696135
12570000000.0000019073,74.9324504668
12574999999.9999980927,75.1840376392
12580000000.0000000000,75.4357038039
12585000000.0000000000,75.6874314878
12589999999.9999980927,75.9392032184
12595000000.0000000000,76.1692425287
12600000000.0000000000,76.3881745296
12605000000.0000000000,76.6072853206
12609999999.9999980927,76.8265606965
12615000000.0000000000,77.0459864426
12620000000.0000000000,77.2463627049
12625000000.0000000000,77.4375034824
12629999999.9999980927,77.6288650030
12635000000.0000000000,77.8204359385
12640000000.0000000000,78.0122049512
12645000000.0000000000,78.1873335505
12650000000.0000019073,78.3548162678
12654999999.9999980927,78.5225291968
12660000000.0000000000,78.6904634163
12665000000.0000019073,78.8586099984
12669999999.9999980927,79.0121777837
12675000000.0000000000,79.1594034237
12680000000.0000000000,79.3068522984
12685000000.0000000000,79.4545174286
12690000000.0000019073,79.6023918311
12695000000.0000000000,79.7375084001
12700000000.0000000000,79.8673815715
12705000000.0000000000,79.9974628533
12710000000.0000000000,80.1277468066
12715000000.0000000000,80.2582279904
12720000000.0000000000,80.3774823380
12725000000.0000000000,80.4923786032
12730000000.0000019073,80.6074650860
12734999999.9999980927,80.7227375491
12740000000.0000000000,80.8381917544
12745000000.0000019073,80.9437700812
12750000000.0000000000,81.0457333349
12754999999.9999980927,81.1478688921
12760000000.0000000000,81.2501734433
12765000000.0000000000,81.3526436792
12770000000.0000000000,81.4463803846
12775000000.0000000000,81.5371104238
12780000000.0000000000,81.6279956910
12785000000.0000000000,81.7190335953
12790000000.0000019073,81.8102215463
12795000000.0000000000,81.8936701934
12800000000.0000000000,81.9746153893
12805000000.0000019073,82.0557004553
12810000000.0000000000,82.1369233534
12815000000.0000000000,82.2182820463
12819999999.9999980927,82.2927444183
12825000000.0000000000,82.3651152061
12830000000.0000019073,82.4376123401
12834999999.9999980927,82.5102342084
12840000000.0000000000,82.5829791997
12845000000.0000000000,82.6495836685
12850000000.0000000000,82.7144465557
12855000000.0000000000,82.7794239044
12860000000.0000000000,82.8445144324
12865000000.0000000000,82.9097168588
12870000000.0000000000,82.9693749008
12875000000.0000000000,83.0275657958
12880000000.0000000000,83.0858608056
12885000000.0000000000,83.1442589046
12890000000.0000019073,83.2027590687
12894999999.9999980927,83.2562951822
12900000000.0000000000,83.3086120325
12905000000.0000019073,83.3610240947
12910000000.0000000000,83.4135305429
12915000000.0000000000,83.4661305524
12919999999.9999980927,83.5142340226
12925000000.0000000000,83.5613142188
12930000000.0000019073,83.6084817717
12934999999.9999980927,83.6557360130
12940000000.0000000000,83.7030762753
12944999999.9999980927,83.7463429989
12950000000.0000000000,83.7887546896
12955000000.0000019073,83.8312470131
12959999999.9999980927,83.8738194245
12965000000.0000000000,83.9164713800
12970000000.0000000000,83.9554006583
12974999999.9999980927,83.9936123403
12980000000.0000000000,84.0318987392
12985000000.0000000000,84.0702594083
12990000000.0000000000,84.1086939020
12994999999.9999980927,84.1437191452
13000000000.0000000000,84.1781453636
13005000000.0000000000,84.2126412383
13010000000.0000000000,84.2472064002
13015000000.0000019073,84.2818404813
13020000000.0000000000,84.3133659556
13025000000.0000000000,84.3443963485
13030000000.0000019073,84.3754918152
13035000000.0000019073,84.4066520495
13040000000.0000000000,84.4378767465
13044999999.9999980927,84.4662346560
13050000000.0000019073,84.4941817610
13055000000.0000019073,84.5221900145
13059999999.9999980927,84.5502591606
13065000000.0000019073,84.5783889443
13070000000.0000000000,84.6038467577
13074999999.9999980927,84.6289636626
13080000000.0000019073,84.6541382225
13085000000.0000000000,84.6793702221
13090000000.0000000000,84.7046594469
13094999999.9999980927,84.7275024231
13100000000.0000000000,84.7500711282
13105000000.0000000000,84.7726943807
13110000000.0000000000,84.7953719987
13115000000.0000019073,84.8181038011
13119999999.9999980927,84.8385249657
13125000000.0000000000,84.8587207645
13130000000.0000019073,84.8789683586
13134999999.9999980927,84.8992675926
13140000000.0000000000,84.9196183124
13145000000.0000000000,84.9378043579
13150000000.0000000000,84.9558105885
13155000000.0000019073,84.9738661670
13160000000.0000000000,84.9919709601
13165000000.0000000000,85.0101248354
13169999999.9999980927,85.0262733755
13175000000.0000019073,85.0422843054
13180000000.0000000000,85.0583424073
13184999999.9999980927,85.0744475662
13190000000.0000019073,85.0905996680
13194999999.9999980927,85.1048446089
13199999999.9999980927,85.1189850499
13205000000.0000019073,85.1331706265
13210000000.0000000000,85.1474012387
13214999999.9999980927,85.1616767875
13219999999.9999980927,85.1741438101
13225000000.0000000000,85.1865360929
13230000000.0000000000,85.1989718106
13234999999.9999980927,85.2114508752
13240000000.0000000000,85.2239731998
13245000000.0000000000,85.2348065450
13250000000.0000000000,85.2455928887
13255000000.0000019073,85.2564209881
13260000000.0000000000,85.2672907658
13265000000.0000000000,85.2782021453
13270000000.0000000000,85.2874464099
13275000000.0000019073,85.2966647219
13280000000.0000000000,85.3059233779
13285000000.0000000000,85.3152223090
13290000000.0000019073,85.3245614464
13294999999.9999980927,85.3323516487
13300000000.0000000000,85.3401381555
13305000000.0000019073,85.3479636446
13310000000.0000000000,85.3558280540
13315000000.0000019073,85.3637313224
13319999999.9999980927,85.3701329871
13325000000.0000000000,85.3765490432
13330000000.0000019073,85.3830028851
13335000000.0000000000,85.3894944563
13340000000.0000000000,85.3960237013
13344999999.9999980927,85.4011045725
13350000000.0000000000,85.4062164937
13355000000.0000019073,85.4113650796
13359999999.9999980927,85.4165502787
13365000000.0000000000,85.4217612537
13370000000.0000000000,85.4255615390
13375000000.0000000000,85.4293975411
13380000000.0000000000,85.4332692114
13385000000.0000000000,85.4371765020
13390000000.0000000000,85.4410935002
13395000000.0000000000,85.4436956903
13400000000.0000000000,85.4463326309
13405000000.0000000000,85.4490042766
13410000000.0000000000,85.4517105827
13415000000.0000019073,85.4544117106
13419999999.9999980927,85.4558604018
13425000000.0000000000,85.4573429938
13430000000.0000019073,85.4588594438
13435000000.0000000000,85.4604097094
13440000000.0000000000,85.4619393831
13444999999.9999980927,85.4622372683
13450000000.0000000000,85.4625682162
13455000000.0000019073,85.4629321854
13459999999.9999980927,85.4633291355
13465000000.0000000000,85.4636931257
13470000000.0000000000,85.4628979836
13475000000.0000000000,85.4621351521
13480000000.0000000000,85.4614045913
13485000000.0000000000,85.4607062618
13490000000.0000000000,85.4599602593
13495000000.0000000000,85.4580741754
13500000000.0000000000,85.4562196671
13505000000.0000000000,85.4543966954
13510000000.0000000000,85.4526052216
13515000000.0000019073,85.4507523033
13519999999.9999980927,85.4477847281
13525000000.0000000000,85.4448480611
13530000000.0000019073,85.4419422633
13535000000.0000000000,85.4390672964
13540000000.0000000000,85.4361201213
13544999999.9999980927,85.4321115411
13550000000.0000000000,85.4281332180
13555000000.0000019073,85.4241851133
13559999999.9999980927,85.4202671887
13565000000.0000000000,85.4162631465
13569999999.9999980927,85.4112140427
13575000000.0000000000,85.4061945680
13580000000.0000019073,85.4012046830
13584999999.9999980927,85.3962443489
13590000000.0000000000,85.3911814428
13595000000.0000000000,85.3850658435
13599999999.9999980927,85.3789792501
13605000000.0000000000,85.3729216223
13610000000.0000000000,85.3668929204
13615000000.0000000000,85.3607502698
13619999999.9999980927,85.3535887878
13625000000.0000000000,85.3464557195
13630000000.0000000000,85.3393510234
13635000000.0000000000,85.3322746583
13640000000.0000019073,85.3250662053
13645000000.0000000000,85.3168237436
13650000000.0000000000,85.3086090656
13655000000.0000019073,85.3004221279
13660000000.0000019073,85.2922628876
13665000000.0000000000,85.2839608665
13669999999.9999980927,85.2746598025
13675000000.0000019073,85.2653859392
13680000000.0000019073,85.2561392311
13684999999.9999980927,85.2469196333
13690000000.0000019073,85.2375413866
13695000000.0000000000,85.2271681416
13699999999.9999980927,85.2168214782
13705000000.0000019073,85.2065013485
13710000000.0000000000,85.1962077051
13715000000.0000000000,85.1857296800
13719999999.9999980927,85.1742109290
13725000000.0000000000,85.1627181153
13730000000.0000000000,85.1512511877
13735000000.0000000000,85.1398100953
13740000000.0000019073,85.1281746503
13744999999.9999980927,85.1155354713
13750000000.0000000000,85.1029215560
13755000000.0000019073,85.0903328496
13759999999.9999980927,85.0777692977
13765000000.0000000000,85.0649864571
13770000000.0000000000,85.0511700681
13775000000.0000000000,85.0373782138
13780000000.0000019073,85.0236108353
13785000000.0000000000,85.0098678738
13790000000.0000000000,84.9958889143
13794999999.9999980927,84.9808847034
13800000000.0000019073,84.9659042859
13805000000.0000000000,84.9509475979
13809999999.9999980927,84.9360145761
13815000000.0000019073,84.9208167930
13819999999.9999980927,84.9045574358
13824999999.9999980927,84.8883210289
13830000000.0000019073,84.8721075028
13835000000.0000000000,84.8559167883
13839999999.9999980927,84.8394387417
13844999999.9999980927,84.8218913357
13850000000.0000000000,84.8043660009
13855000000.0000000000,84.7868626616
13859999999.9999980927,84.7693812420
13865000000.0000000000,84.7515800474
13870000000.0000000000,84.7326718926
13875000000.0000000000,84.7137847998
13880000000.0000019073,84.6949186856
13885000000.0000000000,84.6760734669
13890000000.0000000000,84.6568864035
13895000000.0000000000,84.6365947828
13900000000.0000019073,84.6163231201
13905000000.0000000000,84.5960713235
13910000000.0000000000,84.5758393016
13915000000.0000019073,84.5552259472
13919999999.9999980927,84.5334601016
13925000000.0000000000,84.5117129709
13930000000.0000019073,84.4899844538
13935000000.0000000000,84.4682744489
13940000000.0000019073,84.4461527757
13944999999.9999980927,84.4228633246
13950000000.0000000000,84.3995912180
13955000000.0000019073,84.3763363436
13960000000.0000000000,84.3530985890
13965000000.0000000000,84.3294070119
13969999999.9999980927,84.3045064737
13975000000.0000000000,84.2796217500
13980000000.0000019073,84.2547527161
13984999999.9999980927,84.2298992469
13990000000.0000000000,84.2045411472
13995000000.0000000000,84.1779168825
14000000000.0000000000,84.1513066291
14005000000.0000000000,84.1247102475
14010000000.0000000000,84.0981275980
14015000000.0000000000,84.0710054522
14020000000.0000000000,84.0426053937
14025000000.0000000000,84.0142173673
14030000000.0000000000,83.9858412168
14035000000.0000000000,83.9574767862
14040000000.0000019073,83.9285196871
14044999999.9999980927,83.8982356490
14050000000.0000000000,83.8679613850
14055000000.0000019073,83.8376967201
14060000000.0000000000,83.8074414792
14065000000.0000000000,83.7765316847
14069999999.9999980927,83.7442359826
14075000000.0000000000,83.7119474691
14080000000.0000019073,83.6796659473
14084999999.9999980927,83.6473912200
14090000000.0000000000,83.6144013399
14095000000.0000000000,83.5799760883
14100000000.0000000000,83.5455550734
14105000000.0000000000,83.5111380732
14110000000.0000000000,83.4767248653
14115000000.0000000000,83.4415234761
14120000000.0000000000,83.4048207219
14125000000.0000000000,83.3681187906
14130000000.0000000000,83.3314174312
14135000000.0000000000,83.2947163919
14140000000.0000019073,83.2571632869
14144999999.9999980927,83.2180681186
14150000000.0000000000,83.1789699483
14155000000.0000019073,83.1398684917
14160000000.0000000000,83.1007634637
14165000000.0000000000,83.0607063939
14169999999.9999980927,83.0190105054
14175000000.0000000000,82.9773071401
14180000000.0000019073,82.9355959749
14184999999.9999980927,82.8938766854
14190000000.0000000000,82.8511268806
14194999999.9999980927,82.8066898226
14200000000.0000000000,82.7622401834
14205000000.0000019073,82.7177775951
14209999999.9999980927,82.6733016882
14215000000.0000000000,82.6276949787
14220000000.0000000000,82.5803241753
14224999999.9999980927,82.5329349411
14230000000.0000000000,82.4855268564
14235000000.0000000000,82.4380994993
14240000000.0000000000,82.3894185152
14244999999.9999980927,82.3388725347
14250000000.0000000000,82.2883013900
14255000000.0000000000,82.2377046010
14260000000.0000000000,82.1870816850
14265000000.0000019073,82.1350903755
14270000000.0000000000,82.0811579615
14275000000.0000000000,82.0271925715
14280000000.0000019073,81.9731936552
14285000000.0000019073,81.9191606587
14290000000.0000000000,81.8636220412
14294999999.9999980927,81.8060439316
14300000000.0000019073,81.7484239135
14305000000.0000019073,81.6907613544
14309999999.9999980927,81.6330556182
14315000000.0000019073,81.5737001466
14320000000.0000000000,81.5122093289
14324999999.9999980927,81.4506663203
14330000000.0000019073,81.3890703930
14335000000.0000000000,81.3274208147
14340000000.0000000000,81.2639511211
14344999999.9999980927,81.1982288596
14350000000.0000000000,81.1324424767
14355000000.0000000000,81.0665911332
14360000000.0000000000,81.0006739837
14365000000.0000019073,80.9327382045
14369999999.9999980927,80.8624124360
14375000000.0000000000,80.7920087283
14380000000.0000019073,80.7215261109
14384999999.9999980927,80.6509636066
14390000000.0000000000,80.5782159199
14395000000.0000000000,80.5029940623
14400000000.0000000000,80.4276784895
14405000000.0000019073,80.3522680791
14410000000.0000000000,80.2767617003
14415000000.0000000000,80.1988118097
14419999999.9999980927,80.1182123961
14425000000.0000019073,80.0375008511
14430000000.0000000000,79.9566758732
14434999999.9999980927,79.8757361507
14440000000.0000019073,79.7921154575
14444999999.9999980927,79.7057097667
14449999999.9999980927,79.6191707298
14455000000.0000019073,79.5324968360
14460000000.0000000000,79.4456865621
14464999999.9999980927,79.3559346521
14469999999.9999980927,79.2632560597
14475000000.0000000000,79.1704196465
14480000000.0000000000,79.0774236576
14484999999.9999980927,78.9842663227
14490000000.0000000000,78.8878609304
14495000000.0000000000,78.7883568712
14500000000.0000000000,78.6886667029
14505000000.0000019073,78.5887883852
14510000000.0000000000,78.4887198590
14515000000.0000000000,78.3850691869
14520000000.0000000000,78.2781402760
14525000000.0000019073,78.1709925821
14530000000.0000000000,78.0636237314
14535000000.0000000000,77.9560313279
14540000000.0000019073,77.8444834582
14544999999.9999980927,77.7294616987
14550000000.0000000000,77.6141833744
14555000000.0000019073,77.4986457235
14560000000.0000000000,77.3828459575
14565000000.0000019073,77.2626967628
14569999999.9999980927,77.1388828566
14575000000.0000000000,77.0147689306
14580000000.0000019073,76.8903517739
14585000000.0000000000,76.7656281440
14590000000.0000000000,76.6361049029
14594999999.9999980927,76.5026976452
14600000000.0000000000,76.3689403405
14605000000.0000019073,76.2348292595
14609999999.9999980927,76.1003606354
14615000000.0000000000,75.9606151286
14620000000.0000000000,75.8167662711
14625000000.0000000000,75.6725098491
14630000000.0000000000,75.5278415410
14635000000.0000000000,75.3827569810
14640000000.0000000000,75.2318620079
14645000000.0000000000,75.0766238946
14650000000.0000000000,74.9209124137
14655000000.0000000000,74.7647225699
14660000000.0000000000,74.6080493176
14665000000.0000019073,74.4449785410
14669999999.9999980927,74.2773091866
14675000000.0000000000,74.1090912789
14680000000.0000019073,73.9403190684
14685000000.0000000000,73.7709867470
14690000000.0000000000,73.5946479580
14694999999.9999980927,73.4134666875
14700000000.0000000000,73.2316516092
14705000000.0000019073,73.0491961441
14709999999.9999980927,72.8660936478
14715000000.0000000000,72.6753125931
14720000000.0000000000,72.4794231209
14725000000.0000000000,72.2828035729
14730000000.0000000000,72.0854464779
14735000000.0000000000,71.8873442931
14740000000.0000000000,71.6808148803
14745000000.0000000000,71.4688874422
14750000000.0000000000,71.2561219320
14755000000.0000000000,71.0425099505
14760000000.0000000000,70.8280430227
14765000000.0000019073,70.6044517274
14769999999.9999980927,70.3752306328
14775000000.0000000000,70.1450520910
14780000000.0000019073,69.9139067863
14785000000.0000000000,69.6817853277
14790000000.0000000000,69.4397135618
14794999999.9999980927,69.1917254449
14800000000.0000000000,68.9426490034
14805000000.0000019073,68.6924740919
14809999999.9999980927,68.4411904965
14815000000.0000000000,68.1791603184
14819999999.9999980927,67.9109671452
14825000000.0000000000,67.6415448096
14830000000.0000019073,67.3708825296
14834999999.9999980927,67.0989694722
14840000000.0000000000,66.8155359821
14845000000.0000000000,66.5257261657
14849999999.9999980927,66.2345390374
14855000000.0000000000,65.9419635280
14860000000.0000000000,65.6479885485
14865000000.0000000000,65.3417311966
14869999999.9999980927,65.0289112808
14875000000.0000000000,64.7145625634
14880000000.0000000000,64.3986742354
14885000000.0000000000,64.0812355191
14890000000.0000019073,63.7508329011
14895000000.0000000000,63.4137454416
14900000000.0000000000,63.0749811406
14905000000.0000019073,62.7345302671
14910000000.0000019073,62.3923831969
14915000000.0000000000,62.0367244157
14919999999.9999980927,61.6743335812
14925000000.0000019073,61.3101295998
14930000000.0000019073,60.9441049188
14934999999.9999980927,60.5762521939
14940000000.0000019073,60.1945330363
14945000000.0000000000,59.8061360213
14949999999.9999980927,59.4158128381
14955000000.0000019073,59.0235595336
14960000000.0000000000,58.6293724915
14965000000.0000000000,58.2212239233
14969999999.9999980927,57.8065799568
14975000000.0000000000,57.3899344505
14980000000.0000000000,56.9712887529
14985000000.0000000000,56.5506446963
14990000000.0000019073,56.1163130704
14994999999.9999980927,55.6758213978
15000000000.0000000000,55.2333056553
15005000000.0000019073,54.7887743399
15009999999.9999980927,54.3422365809
15015000000.0000000000,53.8827752215
15020000000.0000000000,53.4176796613
15025000000.0000000000,52.9506076433
15030000000.0000019073,52.4815766184
15035000000.0000000000,52.0106047909
15040000000.0000000000,51.5279505023
15044999999.9999980927,51.0403588645
15050000000.0000019073,50.5509220382
15055000000.0000000000,50.0596678180
15059999999.9999980927,49.5666248079
15065000000.0000019073,49.0639214615
15069999999.9999980927,48.5572269243
15074999999.9999980927,48.0489122292
15080000000.0000019073,47.5390160670
15085000000.0000000000,47.0275778877
15089999999.9999980927,46.5091018548
15094999999.9999980927,45.9877391596
15100000000.0000000000,45.4650769663
15105000000.0000000000,44.9411642574
15109999999.9999980927,44.4160504491
15115000000.0000000000,43.8873398110
15120000000.0000000000,43.3570329935
15125000000.0000000000,42.8258323980
15130000000.0000019073,42.2937949934
15135000000.0000000000,41.7609779846
15140000000.0000000000,41.2287486495
15145000000.0000000000,40.6963309554
15150000000.0000019073,40.1634884984
15155000000.0000000000,39.6302825079
15160000000.0000000000,39.0967739997
15165000000.0000019073,38.5686353421
15169999999.9999980927,38.0417479169
15175000000.0000000000,37.5149372331
15180000000.0000019073,36.9882638001
15185000000.0000000000,36.4617874156
15190000000.0000019073,35.9461044153
15194999999.9999980927,35.4330941085
15200000000.0000000000,34.9206523638
15205000000.0000019073,34.4088334022
15210000000.0000000000,33.8976902781
15215000000.0000000000,33.4030308948
15219999999.9999980927,32.9123278113
15225000000.0000000000,32.4226397600
15230000000.0000019073,31.9340094843
15234999999.9999980927,31.4464782359
15240000000.0000000000,30.9812727940
15245000000.0000000000,30.5211111630
15250000000.0000000000,30.0623320667
15255000000.0000000000,29.6049628329
15260000000.0000000000,29.1490291587
15265000000.0000000000,28.7212221272
15270000000.0000000000,28.2992934580
15275000000.0000000000,27.8790183701
15280000000.0000000000,27.4604067549
15285000000.0000000000,27.0434669310
15290000000.0000019073,26.6601085281
15294999999.9999980927,26.2831812131
15300000000.0000000000,25.9080812593
15305000000.0000019073,25.5348013448
15310000000.0000000000,25.1633327946
15315000000.0000000000,24.8303962523
15319999999.9999980927,24.5041638000
15325000000.0000000000,24.1798503820
15330000000.0000019073,23.8574338337
15334999999.9999980927,23.5368909600
15340000000.0000000000,23.2591183813
15345000000.0000000000,22.9880633261
15350000000.0000000000,22.7189627053
15355000000.0000000000,22.4517836467
15360000000.0000000000,22.1864926124
15365000000.0000000000,21.9674756308
15370000000.0000000000,21.7549879310
15375000000.0000000000,21.5444671146
15380000000.0000000000,21.3358748436
15385000000.0000000000,21.1291724760
15390000000.0000019073,20.9713033629
15394999999.9999980927,20.8196028404
15400000000.0000000000,20.6698892902
15405000000.0000019073,20.5221245948
15410000000.0000000000,20.3762706689
15415000000.0000000000,20.2809217822
15419999999.9999980927,20.1912980709
15425000000.0000000000,20.1037144052
15430000000.0000019073,20.0181382565
15434999999.9999980927,19.9345374311
15440000000.0000000000,19.9020917410
15444999999.9999980927,19.8748759487
15450000000.0000000000,19.8497997494
15455000000.0000019073,19.8268406390
15459999999.9999980927,19.8059767166
15465000000.0000000000,19.8360053986
15470000000.0000000000,19.8707537540
15474999999.9999980927,19.9077879347
15480000000.0000000000,19.9470984556
15485000000.0000000000,19.9886766608
15490000000.0000000000,20.0799145396
15494999999.9999980927,20.1753918350
15500000000.0000000000,20.2733356580
15505000000.0000000000,20.3737507392
15510000000.0000000000,20.4766428010
15515000000.0000019073,20.6271263738
15520000000.0000000000,20.7814056868
15525000000.0000000000,20.9383431193
15530000000.0000019073,21.0979569118
15535000000.0000019073,21.2602663656
15540000000.0000000000,21.4672789914
15544999999.9999980927,21.6776802742
15550000000.0000019073,21.8909113518
15555000000.0000019073,22.1070014792
15559999999.9999980927,22.3259809226
15565000000.0000019073,22.5860458744
15570000000.0000000000,22.8491140622
15574999999.9999980927,23.1151291439
15580000000.0000019073,23.3841274737
15585000000.0000000000,23.6564423803
15590000000.0000000000,23.9650937247
15594999999.9999980927,24.2766857055
15600000000.0000000000,24.5912565370
15605000000.0000000000,24.9088449793
15610000000.0000000000,25.2300638829
15615000000.0000019073,25.5823457920
15619999999.9999980927,25.9374914965
15625000000.0000000000,26.2955372027
15630000000.0000019073,26.6565193144
15634999999.9999980927,27.0212116438
15640000000.0000000000,27.4116122405
15645000000.0000000000,27.8046798757
15650000000.0000000000,28.2004447125
15655000000.0000019073,28.5989367640
15660000000.0000000000,29.0009745012
15665000000.0000000000,29.4233696095
15669999999.9999980927,29.8481141395
15675000000.0000019073,30.2752294404
15680000000.0000000000,30.7047364349
15684999999.9999980927,31.1373918151
15690000000.0000019073,31.5851522356
15694999999.9999980927,32.0348365938
15699999999.9999980927,32.4864562715
15705000000.0000019073,32.9400220674
15710000000.0000000000,33.3961387323
15714999999.9999980927,33.8624793954
15719999999.9999980927,34.3302376647
15725000000.0000000000,34.7994154293
15730000000.0000000000,35.2700139773
15734999999.9999980927,35.7424086012
15740000000.0000000000,36.2204689348
15745000000.0000000000,36.6993941346
15750000000.0000000000,37.1791783430
15755000000.0000019073,37.6598152031
15760000000.0000000000,38.1413980274
15765000000.0000000000,38.6245779526
15770000000.0000000000,39.1080628846
15775000000.0000019073,39.5918416919
15780000000.0000000000,40.0759029212
15785000000.0000000000,40.5600203837
15790000000.0000019073,41.0421824725
15794999999.9999980927,41.5241199256
15800000000.0000000000,42.0058189174
15805000000.0000019073,42.4872655014
15810000000.0000000000,42.9679036728
15815000000.0000019073,43.4436557032
15819999999.9999980927,43.9187150845
15825000000.0000000000,44.3930674846
15830000000.0000019073,44.8666986305
15835000000.0000000000,45.3387054434
15840000000.0000000000,45.8033419702
15844999999.9999980927,46.2669012352
15850000000.0000000000,46.7293699158
15855000000.0000019073,47.1907348836
15859999999.9999980927,47.6497670810
15865000000.0000000000,48.0995735582
15870000000.0000000000,48.5480139114
15875000000.0000000000,48.9950765891
15880000000.0000000000,49.4407503156
15885000000.0000000000,49.8834826900
15890000000.0000000000,50.3155488493
15895000000.0000000000,50.7460580646
15900000000.0000000000,51.1750007032
15905000000.0000000000,51.6023674457
15910000000.0000000000,52.0263121683
15915000000.0000019073,52.4386175126
15919999999.9999980927,52.8492680483
15925000000.0000000000,53.2582557857
15930000000.0000019073,53.6655730543
15935000000.0000000000,54.0691020139
15940000000.0000000000,54.4603703903
15944999999.9999980927,54.8499679230
15950000000.0000000000,55.2378878048
15955000000.0000019073,55.6241235348
15959999999.9999980927,56.0062941776
15965000000.0000000000,56.3758214683
15970000000.0000000000,56.7437302892
15975000000.0000000000,57.1100145453
15980000000.0000000000,57.4746684262
15985000000.0000000000,57.8350907716
15990000000.0000000000,58.1827986566
15995000000.0000000000,58.5289927395
16000000000.0000000000,58.8736672587
16005000000.0000019073,59.2168167121
16009999999.9999980927,59.5556335374
16015000000.0000019073,59.8818074341
16019999999.9999980927,60.2066098357
16024999999.9999980927,60.5300350715
16030000000.0000019073,60.8520777028
16035000000.0000000000,61.1697517492
16039999999.9999980927,61.4750166450
16044999999.9999980927,61.7790753101
16050000000.0000000000,62.0819220512
16055000000.0000000000,62.3835513780
16059999999.9999980927,62.6808124358
16065000000.0000000000,62.9659718073
16070000000.0000000000,63.2501010629
16075000000.0000000000,63.5331944657
16080000000.0000019073,63.8152464519
16085000000.0000000000,64.0929736516
16090000000.0000000000,64.3590324511
16095000000.0000000000,64.6242379330
16100000000.0000019073,64.8885843513
16105000000.0000000000,65.1520661022
16110000000.0000000000,65.4112884727
16115000000.0000019073,65.6593133563
16119999999.9999961853,65.9066537454
16125000000.0000000000,66.1533039445
16130000000.0000019073,66.3992583700
16134999999.9999961853,66.6410428738
16140000000.0000019073,66.8721655791
16145000000.0000000000,67.1027593148
16149999999.9999980927,67.3328184956
16155000000.0000019073,67.5623376201
16160000000.0000019073,67.7877741763
16164999999.9999980927,68.0030842787
16169999999.9999980927,68.2180039761
16175000000.0000019073,68.4325278491
16179999999.9999980927,68.6466505379
16184999999.9999980927,68.8568114183
16190000000.0000019073,69.0574569505
16195000000.0000000000,69.2578314278
16199999999.9999980927,69.4579296422
16205000000.0000019073,69.6577464241
16210000000.0000000000,69.8537176602
16215000000.0000000000,70.0407649713
16219999999.9999980927,70.2276413651
16225000000.0000000000,70.4143418795
16230000000.0000000000,70.6008615745
